PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD,D1U1,D1D2,U1U2,D1U2
6679a3b7cb020a6e4728eac5,text-to-prompt,0,0,6,"Hello, This is a reminder that all documents for the Q3 report are due by Friday at noon. Please ensure they are uploaded to the share folder.","[16,142];[30,142]","[0,26]",0,1756212620006,1756212620174,d,68, daily, physical-keyboard,0,0,1,1,168.0,,,327.0
6679a3b7cb020a6e4728eac5,text-to-prompt,0,0,6,"Hello, This is a reminder that all documents for the Q3 report are due by Friday at noon. Please ensure they are uploaded to the share folder.","[16,142];[30,142]","[0,26]",1,1756212620137,1756212620333,s,83, daily, physical-keyboard,0,0,1,1,196.0,131.0,159.0,287.0
6679a3b7cb020a6e4728eac5,text-to-prompt,0,0,6,"Hello, This is a reminder that all documents for the Q3 report are due by Friday at noon. Please ensure they are uploaded to the share folder.","[16,142];[30,142]","[0,26]",2,1756212620365,1756212620424,d,68, daily, physical-keyboard,0,0,1,1,59.0,228.0,91.0,1742.0
6679a3b7cb020a6e4728eac5,text-to-prompt,0,0,6,"Hello, This is a reminder that all documents for the Q3 report are due by Friday at noon. Please ensure they are uploaded to the share folder.","[16,142];[30,142]","[0,26]",3,1756212621990,1756212622107,Backspace,8, daily, physical-keyboard,0,0,1,1,117.0,1625.0,1683.0,296.0
6679a3b7cb020a6e4728eac5,text-to-prompt,0,0,6,"Hello, This is a reminder that all documents for the Q3 report are due by Friday at noon. Please ensure they are uploaded to the share folder.","[16,142];[30,142]","[0,26]",4,1756212622222,1756212622286,Backspace,8, daily, physical-keyboard,0,0,1,1,64.0,232.0,179.0,225.0
6679a3b7cb020a6e4728eac5,text-to-prompt,0,0,6,"Hello, This is a reminder that all documents for the Q3 report are due by Friday at noon. Please ensure they are uploaded to the share folder.","[16,142];[30,142]","[0,26]",5,1756212622389,1756212622447,Backspace,8, daily, physical-keyboard,0,0,1,1,58.0,167.0,161.0,232.0
6679a3b7cb020a6e4728eac5,text-to-prompt,0,0,6,"Hello, This is a reminder that all documents for the Q3 report are due by Friday at noon. Please ensure they are uploaded to the share folder.","[16,142];[30,142]","[0,26]",6,1756212622538,1756212622621,Backspace,8, daily, physical-keyboard,0,0,1,1,83.0,149.0,174.0,16866.0
6679a3b7cb020a6e4728eac5,text-to-prompt,0,0,6,"Hello, This is a reminder that all documents for the Q3 report are due by Friday at noon. Please ensure they are uploaded to the share folder.","[16,142];[30,142]","[0,26]",7,1756212639287,1756212639404,CapsLock,20, daily, physical-keyboard,-1,0,0,0,117.0,16749.0,16783.0,719.0
6679a3b7cb020a6e4728eac5,text-to-prompt,0,0,6,"Hello, This is a reminder that all documents for the Q3 report are due by Friday at noon. Please ensure they are uploaded to the share folder.","[16,142];[30,142]","[0,26]",8,1756212639919,1756212640006,CapsLock,20, daily, physical-keyboard,-1,0,0,0,87.0,632.0,602.0,112.0
6679a3b7cb020a6e4728eac5,text-to-prompt,0,0,6,"Hello, This is a reminder that all documents for the Q3 report are due by Friday at noon. Please ensure they are uploaded to the share folder.","[16,142];[30,142]","[0,26]",9,1756212639940,1756212640031,h,72, daily, physical-keyboard,0,0,1,1,91.0,21.0,25.0,307.0
