PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD,D1U1,D1D2,U1U2,D1U2
5bf368846edd7200017136c7,prompt-to-image,1,4,2,"Draw me a sunny day with children laughing and having a picnic. Kites, ants, food.","[10,15];[25,42];[56,82]","[47,55]",0,1755624834048,1755624834344,Shift,16, weekly, physical-keyboard,0,0,0,1,296.0,,,309.0
5bf368846edd7200017136c7,prompt-to-image,1,4,2,"Draw me a sunny day with children laughing and having a picnic. Kites, ants, food.","[10,15];[25,42];[56,82]","[47,55]",1,1755624834223,1755624834357,D,68, weekly, physical-keyboard,0,0,0,1,134.0,175.0,13.0,462.0
5bf368846edd7200017136c7,prompt-to-image,1,4,2,"Draw me a sunny day with children laughing and having a picnic. Kites, ants, food.","[10,15];[25,42];[56,82]","[47,55]",2,1755624834484,1755624834685,r,82, weekly, physical-keyboard,1,0,0,1,201.0,261.0,328.0,374.0
5bf368846edd7200017136c7,prompt-to-image,1,4,2,"Draw me a sunny day with children laughing and having a picnic. Kites, ants, food.","[10,15];[25,42];[56,82]","[47,55]",3,1755624834680,1755624834858,a,65, weekly, physical-keyboard,2,0,0,1,178.0,196.0,173.0,297.0
5bf368846edd7200017136c7,prompt-to-image,1,4,2,"Draw me a sunny day with children laughing and having a picnic. Kites, ants, food.","[10,15];[25,42];[56,82]","[47,55]",4,1755624834770,1755624834977,w,87, weekly, physical-keyboard,3,0,0,1,207.0,90.0,119.0,308.0
5bf368846edd7200017136c7,prompt-to-image,1,4,2,"Draw me a sunny day with children laughing and having a picnic. Kites, ants, food.","[10,15];[25,42];[56,82]","[47,55]",5,1755624834929,1755624835078, ,32, weekly, physical-keyboard,4,0,0,0,149.0,159.0,101.0,243.0
5bf368846edd7200017136c7,prompt-to-image,1,4,2,"Draw me a sunny day with children laughing and having a picnic. Kites, ants, food.","[10,15];[25,42];[56,82]","[47,55]",6,1755624835059,1755624835172,m,77, weekly, physical-keyboard,5,0,0,1,113.0,130.0,94.0,264.0
5bf368846edd7200017136c7,prompt-to-image,1,4,2,"Draw me a sunny day with children laughing and having a picnic. Kites, ants, food.","[10,15];[25,42];[56,82]","[47,55]",7,1755624835119,1755624835323,e,69, weekly, physical-keyboard,6,0,0,1,204.0,60.0,151.0,306.0
5bf368846edd7200017136c7,prompt-to-image,1,4,2,"Draw me a sunny day with children laughing and having a picnic. Kites, ants, food.","[10,15];[25,42];[56,82]","[47,55]",8,1755624835303,1755624835425, ,32, weekly, physical-keyboard,7,0,0,0,122.0,184.0,102.0,283.0
5bf368846edd7200017136c7,prompt-to-image,1,4,2,"Draw me a sunny day with children laughing and having a picnic. Kites, ants, food.","[10,15];[25,42];[56,82]","[47,55]",9,1755624835417,1755624835586,a,65, weekly, physical-keyboard,8,0,0,1,169.0,114.0,161.0,226.0
5bf368846edd7200017136c7,prompt-to-image,1,4,2,"Draw me a sunny day with children laughing and having a picnic. Kites, ants, food.","[10,15];[25,42];[56,82]","[47,55]",10,1755624835521,1755624835643, ,32, weekly, physical-keyboard,9,0,0,0,122.0,104.0,57.0,1923.0
5bf368846edd7200017136c7,prompt-to-image,1,4,2,"Draw me a sunny day with children laughing and having a picnic. Kites, ants, food.","[10,15];[25,42];[56,82]","[47,55]",11,1755624837293,1755624837444,s,83, weekly, physical-keyboard,10,1,0,1,151.0,1772.0,1801.0,215.0
5bf368846edd7200017136c7,prompt-to-image,1,4,2,"Draw me a sunny day with children laughing and having a picnic. Kites, ants, food.","[10,15];[25,42];[56,82]","[47,55]",12,1755624837438,1755624837508,u,85, weekly, physical-keyboard,11,1,0,1,70.0,145.0,64.0,280.0
5bf368846edd7200017136c7,prompt-to-image,1,4,2,"Draw me a sunny day with children laughing and having a picnic. Kites, ants, food.","[10,15];[25,42];[56,82]","[47,55]",13,1755624837633,1755624837718,n,78, weekly, physical-keyboard,12,1,0,1,85.0,195.0,210.0,237.0
5bf368846edd7200017136c7,prompt-to-image,1,4,2,"Draw me a sunny day with children laughing and having a picnic. Kites, ants, food.","[10,15];[25,42];[56,82]","[47,55]",14,1755624837782,1755624837870,n,78, weekly, physical-keyboard,13,1,0,1,88.0,149.0,152.0,293.0
