PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD,D1U1,D1D2,U1U2,D1U2
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",0,1756226670956,1756226671137,Shift,16, weekly, physical-keyboard,0,0,0,1,181.0,,,181.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",1,1756226671043,1756226671137,A,65, weekly, physical-keyboard,0,0,0,1,94.0,87.0,0.0,342.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",2,1756226671251,1756226671385, ,32, weekly, physical-keyboard,1,0,0,0,134.0,208.0,248.0,274.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",3,1756226671424,1756226671525,r,82, weekly, physical-keyboard,2,1,0,1,101.0,173.0,140.0,217.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",4,1756226671574,1756226671641,i,73, weekly, physical-keyboard,3,1,0,1,67.0,150.0,116.0,38.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",5,1756226671577,1756226671612,u,85, weekly, physical-keyboard,4,1,0,1,35.0,3.0,,188.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",6,1756226671679,1756226671765,v,86, weekly, physical-keyboard,4,1,0,1,86.0,102.0,153.0,427.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",7,1756226672044,1756226672106,Backspace,8, weekly, physical-keyboard,4,1,0,1,62.0,365.0,341.0,217.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",8,1756226672196,1756226672261,Backspace,8, weekly, physical-keyboard,4,1,0,1,65.0,152.0,155.0,281.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",9,1756226672374,1756226672477,v,86, weekly, physical-keyboard,4,1,0,1,103.0,178.0,216.0,232.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",10,1756226672460,1756226672606,e,69, weekly, physical-keyboard,5,1,0,1,146.0,86.0,129.0,243.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",11,1756226672591,1756226672703,r,82, weekly, physical-keyboard,6,1,0,1,112.0,131.0,97.0,173.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",12,1756226672709,1756226672764, ,32, weekly, physical-keyboard,7,1,0,0,55.0,118.0,61.0,782.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",13,1756226673414,1756226673491,w,87, weekly, physical-keyboard,8,1,0,1,77.0,705.0,727.0,359.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",14,1756226673714,1756226673773,i,73, weekly, physical-keyboard,9,0,0,1,59.0,300.0,282.0,182.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",15,1756226673805,1756226673896,t,84, weekly, physical-keyboard,10,0,0,1,91.0,91.0,123.0,170.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",16,1756226673919,1756226673975,h,72, weekly, physical-keyboard,11,0,0,1,56.0,114.0,79.0,190.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",17,1756226674021,1756226674109, ,32, weekly, physical-keyboard,12,0,0,0,88.0,102.0,134.0,226.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",18,1756226674146,1756226674247,s,83, weekly, physical-keyboard,13,0,1,1,101.0,125.0,138.0,162.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",19,1756226674239,1756226674308,o,79, weekly, physical-keyboard,14,0,1,1,69.0,93.0,61.0,232.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",20,1756226674413,1756226674471,m,77, weekly, physical-keyboard,15,0,1,1,58.0,174.0,163.0,130.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",21,1756226674477,1756226674543,e,69, weekly, physical-keyboard,16,0,1,1,66.0,64.0,72.0,167.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",22,1756226674584,1756226674644, ,32, weekly, physical-keyboard,17,0,1,0,60.0,107.0,101.0,1625.0
661564c766603e80ca4c3184,image-to-prompt,1,3,3,"A river with some ducks in it, tall trees on the banks and cloudy sky.","[2,8];[59,66];[31,41]","[18,24];[13,18]",23,1756226676137,1756226676209,d,68, weekly, physical-keyboard,18,0,1,1,72.0,1553.0,1565.0,289.0
