PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD,PROMPT_CHAR,CONFIDENT_MARKED_CHAR,UNCONFIDENT_MARKED_CHAR,WORD,D1U1,D1D2,U1U2,D1U2
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",0,1756296621962,1756296622831,Shift,16, weekly, physical-keyboard,0,0,0,1,869.0,,,
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",1,1756296622470,0,Shift,16, weekly, physical-keyboard,0,0,0,1,,508.0,,
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",2,1756296622501,0,Shift,16, weekly, physical-keyboard,0,0,0,1,,31.0,,
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",3,1756296622533,0,Shift,16, weekly, physical-keyboard,0,0,0,1,,32.0,,
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",4,1756296622564,0,Shift,16, weekly, physical-keyboard,0,0,0,1,,31.0,,
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",5,1756296622609,0,Shift,16, weekly, physical-keyboard,0,0,0,1,,45.0,,
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",6,1756296622632,0,Shift,16, weekly, physical-keyboard,0,0,0,1,,23.0,,
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",7,1756296622664,0,Shift,16, weekly, physical-keyboard,0,0,0,1,,32.0,,93.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",8,1756296622677,1756296622757,W,87, weekly, physical-keyboard,0,0,0,1,80.0,13.0,,844.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",9,1756296623451,1756296623521,r,82, weekly, physical-keyboard,1,0,0,1,70.0,774.0,764.0,520.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",10,1756296623898,1756296623971,i,73, weekly, physical-keyboard,2,0,0,1,73.0,447.0,450.0,451.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",11,1756296624265,1756296624349,t,84, weekly, physical-keyboard,3,0,0,1,84.0,367.0,378.0,286.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",12,1756296624488,1756296624551,e,69, weekly, physical-keyboard,4,0,0,1,63.0,223.0,202.0,49.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",13,1756296624492,1756296624537,w,87, weekly, physical-keyboard,5,0,0,0,45.0,4.0,,753.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",14,1756296625149,1756296625245,Backspace,8, weekly, physical-keyboard,5,0,0,0,96.0,657.0,708.0,315.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",15,1756296625373,1756296625464, ,32, weekly, physical-keyboard,5,0,0,0,91.0,224.0,219.0,934.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",16,1756296626252,1756296626307,s,83, weekly, physical-keyboard,6,0,0,1,55.0,879.0,843.0,457.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",17,1756296626640,1756296626709,Backspace,8, weekly, physical-keyboard,6,0,0,1,69.0,388.0,402.0,512.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",18,1756296627090,1756296627152,a,65, weekly, physical-keyboard,6,0,0,1,62.0,450.0,443.0,350.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",19,1756296627307,1756296627440, ,32, weekly, physical-keyboard,7,0,0,0,133.0,217.0,288.0,386.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",20,1756296627626,1756296627693,s,83, weekly, physical-keyboard,8,0,0,1,67.0,319.0,253.0,451.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",21,1756296628018,1756296628077,t,84, weekly, physical-keyboard,9,0,0,1,59.0,392.0,384.0,545.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",22,1756296628500,1756296628563,o,79, weekly, physical-keyboard,10,0,0,1,63.0,482.0,486.0,474.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",23,1756296628887,1756296628974,r,82, weekly, physical-keyboard,11,0,0,1,87.0,387.0,411.0,390.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",24,1756296629184,1756296629277,y,89, weekly, physical-keyboard,12,0,0,1,93.0,297.0,303.0,295.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",25,1756296629366,1756296629479, ,32, weekly, physical-keyboard,13,0,0,0,113.0,182.0,202.0,322.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",26,1756296629608,1756296629688,a,65, weekly, physical-keyboard,14,0,0,1,80.0,242.0,209.0,571.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",27,1756296630118,1756296630179,b,66, weekly, physical-keyboard,15,0,0,1,61.0,510.0,491.0,478.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",28,1756296630478,1756296630596,o,79, weekly, physical-keyboard,16,0,0,1,118.0,360.0,417.0,213.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",29,1756296630588,1756296630691,u,85, weekly, physical-keyboard,17,0,0,1,103.0,110.0,95.0,332.0
6614435124bf16e7a24f9662,text-to-prompt,1,3,5,Write a story about a small turtle who walk along the riverbank.,"[22,34];[54,63]","[39,49]",30,1756296630833,1756296630920,t,84, weekly, physical-keyboard,18,0,0,1,87.0,245.0,229.0,335.0
