filename,PARTICIPANT_ID,condition,span_index,cv_dwell,cv_flight,entropy_dwell,entropy_flight,label
experiment_5962a9280b835400010a7617_20250819171658.csv,5962a9280b835400010a7617,image-to-prompt,17,0.26623576670347077,0.1707722007463742,1.3296613488547582,1.3321790402101223,1
experiment_5962a9280b835400010a7617_20250819171658.csv,5962a9280b835400010a7617,image-to-prompt,18,0.023255813953488372,0.0,0.6931471805599454,,1
experiment_5962a9280b835400010a7617_20250819171658.csv,5962a9280b835400010a7617,image-to-prompt,19,0.16741116947079274,1.190031135205708,1.0549201679861442,0.5623351446188083,1
experiment_5962a9280b835400010a7617_20250819171658.csv,5962a9280b835400010a7617,image-to-prompt,20,0.20161463158418289,0.10635333342748639,1.039720770839918,1.0986122886681098,1
experiment_5962a9280b835400010a7617_20250819171658.csv,5962a9280b835400010a7617,image-to-prompt,21,0.18946022259122358,0.3878140605377176,1.0549201679861437,1.0397207708399179,1
experiment_5962a9280b835400010a7617_20250819171658.csv,5962a9280b835400010a7617,image-to-prompt,22,0.2132386240005204,0.4054864235156765,1.0114042647073516,1.6094379124341007,1
experiment_5962a9280b835400010a7617_20250819171658.csv,5962a9280b835400010a7617,image-to-prompt,23,0.18806072655344247,0.3145130803422276,0.9502705392332345,1.0397207708399179,1
experiment_5962a9280b835400010a7617_20250819171658.csv,5962a9280b835400010a7617,image-to-prompt,24,0.18283280075830788,0.6550119087791633,1.3862943611198908,0.4101163182884091,1
experiment_5962a9280b835400010a7617_20250819171842.csv,5962a9280b835400010a7617,text-to-prompt,2,0.10871002225947098,0.6558174122999985,1.549826045878202,1.242453324894,1
experiment_5962a9280b835400010a7617_20250819171842.csv,5962a9280b835400010a7617,text-to-prompt,3,0.13157894736842105,0.0,0.6931471805599453,,1
experiment_5962a9280b835400010a7617_20250819171842.csv,5962a9280b835400010a7617,text-to-prompt,4,0.26358793347290316,1.4067321511794237,1.3655864093679217,0.48510450039094044,1
experiment_5962a9280b835400010a7617_20250819171842.csv,5962a9280b835400010a7617,text-to-prompt,5,0.28065247547387323,0.7482386725578352,1.3321790402101223,1.3862943611198906,1
experiment_5962a9280b835400010a7617_20250819171842.csv,5962a9280b835400010a7617,text-to-prompt,8,0.3413902082626525,0.3076923076923077,1.0986122886681096,0.6931471805599453,0
experiment_5962a9280b835400010a7617_20250819171842.csv,5962a9280b835400010a7617,text-to-prompt,9,0.8599302494369937,0.34901960784313724,0.6365141682948128,0.6931471805599453,0
experiment_5962a9280b835400010a7617_20250819171842.csv,5962a9280b835400010a7617,text-to-prompt,10,0.5031489956740226,0.5358512032824695,1.4750763110546947,1.3296613488547582,0
experiment_5962a9280b835400010a7617_20250819171842.csv,5962a9280b835400010a7617,text-to-prompt,11,0.22142280160751893,0.10457516339869281,1.0986122886681096,0.6931471805599453,0
experiment_5962a9280b835400010a7617_20250819171842.csv,5962a9280b835400010a7617,text-to-prompt,12,0.18687506070758897,0.2892561983471074,1.0986122886681098,0.6931471805599453,0
experiment_5962a9280b835400010a7617_20250819171842.csv,5962a9280b835400010a7617,text-to-prompt,13,0.12,0.0,0.6931471805599453,,0
experiment_5962a9280b835400010a7617_20250819171842.csv,5962a9280b835400010a7617,text-to-prompt,14,0.8210497772613465,1.0354655001454105,0.4101163182884089,0.8675632284814612,0
experiment_5962a9280b835400010a7617_20250819171842.csv,5962a9280b835400010a7617,text-to-prompt,15,0.1891891891891892,0.0,0.6931471805599453,,0
experiment_5962a9280b835400010a7617_20250819171842.csv,5962a9280b835400010a7617,text-to-prompt,16,0.154515742836145,0.5081589479923759,1.3321790402101226,0.6931471805599453,0
experiment_5962a9280b835400010a7617_20250819172140.csv,5962a9280b835400010a7617,image-to-prompt,16,0.30699939493673273,0.5192038039602401,1.0549201679861442,1.0397207708399179,0
experiment_5962a9280b835400010a7617_20250819172140.csv,5962a9280b835400010a7617,image-to-prompt,17,0.29880176546058973,0.4149198881378931,1.0114042647073513,1.0549201679861442,0
experiment_5962a9280b835400010a7617_20250819172140.csv,5962a9280b835400010a7617,image-to-prompt,18,0.09411764705882353,0.0,0.6931471805599453,,0
experiment_5962a9280b835400010a7617_20250819172140.csv,5962a9280b835400010a7617,image-to-prompt,19,0.21507223793688288,1.1433878447019643,0.7529746827658889,0.8222653373287878,0
experiment_5962a9280b835400010a7617_20250819172140.csv,5962a9280b835400010a7617,image-to-prompt,20,0.3518117881501696,0.689801509002151,0.9556998911125345,1.5607104090414063,0
experiment_5962a9280b835400010a7617_20250819172140.csv,5962a9280b835400010a7617,image-to-prompt,21,0.11029609487144684,0.2139043092313217,1.3862943611198906,1.0986122886681098,0
experiment_5962a9280b835400010a7617_20250819172140.csv,5962a9280b835400010a7617,image-to-prompt,22,0.10227272727272728,0.0,0.6931471805599453,,0
experiment_5962a9280b835400010a7617_20250819172140.csv,5962a9280b835400010a7617,image-to-prompt,23,0.24753646905012916,0.14814814814814814,1.0986122886681098,0.6931471805599453,0
experiment_5962a9280b835400010a7617_20250819172140.csv,5962a9280b835400010a7617,image-to-prompt,24,0.3546011654596057,0.269015778242746,1.0114042647073518,1.6094379124341005,0
experiment_5962a9280b835400010a7617_20250819172140.csv,5962a9280b835400010a7617,image-to-prompt,47,1.805499208912284,1.7864459493270324,0.6159905783211985,0.6323694730330397,1
experiment_5962a9280b835400010a7617_20250819172140.csv,5962a9280b835400010a7617,image-to-prompt,48,0.10931887889998972,0.5086290371559435,1.3321790402101221,1.0397207708399179,1
experiment_5962a9280b835400010a7617_20250819172140.csv,5962a9280b835400010a7617,image-to-prompt,49,0.2265201665068718,0.37428089665526904,1.5607104090414063,0.5004024235381879,1
experiment_5962a9280b835400010a7617_20250819172140.csv,5962a9280b835400010a7617,image-to-prompt,50,0.05521472392638037,0.0,0.6931471805599453,,1
experiment_5962a9280b835400010a7617_20250819172140.csv,5962a9280b835400010a7617,image-to-prompt,51,0.2527704602831337,0.827054794520548,0.6365141682948128,0.6931471805599454,1
experiment_5962a9280b835400010a7617_20250819172140.csv,5962a9280b835400010a7617,image-to-prompt,52,0.16247893735444327,0.6774572375611457,1.5047882836811908,0.8486855577264172,1
experiment_5962a9280b835400010a7617_20250819172140.csv,5962a9280b835400010a7617,image-to-prompt,53,0.1927517062765523,0.7067295569499459,1.0397207708399177,1.0986122886681096,1
experiment_5962a9280b835400010a7617_20250819172140.csv,5962a9280b835400010a7617,image-to-prompt,54,0.08994708994708994,0.0,0.6931471805599453,,1
experiment_5962a9280b835400010a7617_20250819172140.csv,5962a9280b835400010a7617,image-to-prompt,55,0.11339852434129016,0.38613861386138615,1.0986122886681098,0.6931471805599453,1
experiment_5962a9280b835400010a7617_20250819172140.csv,5962a9280b835400010a7617,image-to-prompt,56,0.12656589845852104,0.32807000422863886,1.3321790402101223,1.0397207708399179,1
experiment_5962a9280b835400010a7617_20250819172140.csv,5962a9280b835400010a7617,image-to-prompt,57,0.22785994239417104,0.6589347549931392,1.2730283365896256,1.4941751382893085,1
experiment_5962a9280b835400010a7617_20250819172308.csv,5962a9280b835400010a7617,text-to-prompt,3,0.15328295033877196,0.7380952380952381,0.6365141682948128,0.6931471805599453,1
experiment_5962a9280b835400010a7617_20250819172308.csv,5962a9280b835400010a7617,text-to-prompt,4,2.9524771813795883,2.6311980570506193,0.23379165870645935,0.24493002679463538,1
experiment_5962a9280b835400010a7617_20250819172308.csv,5962a9280b835400010a7617,text-to-prompt,5,0.13223130887811346,0.2281771060839212,1.0549201679861442,1.039720770839918,1
experiment_5962a9280b835400010a7617_20250819172308.csv,5962a9280b835400010a7617,text-to-prompt,8,0.17186347574743402,0.8000466558682628,1.3296613488547582,0.9502705392332347,0
experiment_5962a9280b835400010a7617_20250819172308.csv,5962a9280b835400010a7617,text-to-prompt,9,0.24329077392956017,0.7480288612970734,1.4750763110546945,1.3296613488547582,0
experiment_5962a9280b835400010a7617_20250819172308.csv,5962a9280b835400010a7617,text-to-prompt,10,0.14227909959183785,0.2673152435727652,0.9502705392332345,1.0397207708399179,0
experiment_5962a9280b835400010a7617_20250819172308.csv,5962a9280b835400010a7617,text-to-prompt,11,0.0,,,,0
experiment_5962a9280b835400010a7617_20250819172308.csv,5962a9280b835400010a7617,text-to-prompt,12,0.289903223029218,2.0920387431685503,1.294545165844896,0.6390318596501768,0
experiment_5962a9280b835400010a7617_20250819172535.csv,5962a9280b835400010a7617,prompt-to-text,0,0.9304895406852172,0.08121677871274328,0.5623351446188083,0.6365141682948128,1
experiment_5962a9280b835400010a7617_20250819172535.csv,5962a9280b835400010a7617,prompt-to-text,1,0.17163668985503214,0.8254317718858416,1.0397207708399179,1.0986122886681098,1
experiment_5962a9280b835400010a7617_20250819172535.csv,5962a9280b835400010a7617,prompt-to-text,2,0.17412935323383086,0.0,0.6931471805599453,,1
experiment_5962a9280b835400010a7617_20250819172535.csv,5962a9280b835400010a7617,prompt-to-text,3,0.2839885007673222,0.4051310461452951,1.3296613488547582,1.3321790402101223,1
experiment_5962a9280b835400010a7617_20250819172535.csv,5962a9280b835400010a7617,prompt-to-text,4,0.3439153439153439,0.0,0.6931471805599453,,1
experiment_5962a9280b835400010a7617_20250819172535.csv,5962a9280b835400010a7617,prompt-to-text,5,0.22648533920056088,0.8879602234905054,1.5472867333409475,1.0285137640248474,1
experiment_5962a9280b835400010a7617_20250819172535.csv,5962a9280b835400010a7617,prompt-to-text,6,0.32351685533363,0.5507529449744855,1.2130075659799042,1.2770342594661392,0
experiment_5962a9280b835400010a7617_20250819172535.csv,5962a9280b835400010a7617,prompt-to-text,7,0.0625,0.0,0.6931471805599453,,0
experiment_5962a9280b835400010a7617_20250819172535.csv,5962a9280b835400010a7617,prompt-to-text,8,0.24152294576982397,0.5885696911303949,1.3321790402101221,1.0397207708399179,0
experiment_5962a9280b835400010a7617_20250819172535.csv,5962a9280b835400010a7617,prompt-to-text,9,0.29203724138834414,1.0856084139505922,1.2770342594661388,0.45056120886630463,0
experiment_5962a9280b835400010a7617_20250819172535.csv,5962a9280b835400010a7617,prompt-to-text,10,0.07580198243203366,0.2962962962962963,1.0986122886681096,0.6931471805599453,0
experiment_5962a9280b835400010a7617_20250819172535.csv,5962a9280b835400010a7617,prompt-to-text,11,0.011904761904761904,0.0,0.6931471805599453,,0
experiment_5962a9280b835400010a7617_20250819172535.csv,5962a9280b835400010a7617,prompt-to-text,12,0.12108052620946316,0.7113304943047286,0.6730116670092565,1.039720770839918,0
experiment_5962a9280b835400010a7617_20250819172535.csv,5962a9280b835400010a7617,prompt-to-text,13,1.5934871207595358,1.5504036808576036,0.874440094741347,0.8919307943165984,0
experiment_5962a9280b835400010a7617_20250819172535.csv,5962a9280b835400010a7617,prompt-to-text,14,0.16041116702689884,0.09674709297958259,1.5607104090414068,1.0549201679861442,0
experiment_5962a9280b835400010a7617_20250819172701.csv,5962a9280b835400010a7617,prompt-to-image,3,0.1578018497070092,0.2940192804530113,1.0549201679861442,0.5623351446188085,0
experiment_5962a9280b835400010a7617_20250819172701.csv,5962a9280b835400010a7617,prompt-to-image,4,0.14457831325301204,0.0,0.6931471805599453,,0
experiment_5962a9280b835400010a7617_20250819172701.csv,5962a9280b835400010a7617,prompt-to-image,5,0.0,,,,0
experiment_5962a9280b835400010a7617_20250819172701.csv,5962a9280b835400010a7617,prompt-to-image,6,0.15017580792105056,0.35828152473931596,0.9502705392332347,1.0397207708399179,0
experiment_5962a9280b835400010a7617_20250819172701.csv,5962a9280b835400010a7617,prompt-to-image,7,0.2368671496716281,0.03125,1.0986122886681096,0.6931471805599453,0
experiment_5962a9280b835400010a7617_20250819172701.csv,5962a9280b835400010a7617,prompt-to-image,8,0.2946761439393717,0.060625876937769684,1.3862943611198908,1.0986122886681096,0
experiment_5962a9280b835400010a7617_20250819172701.csv,5962a9280b835400010a7617,prompt-to-image,9,0.0,,,,0
experiment_5962a9280b835400010a7617_20250819172701.csv,5962a9280b835400010a7617,prompt-to-image,10,0.3751865634565468,0.9559314426737685,1.3689223607402192,0.9743147528693494,0
experiment_5962a9280b835400010a7617_20250819172701.csv,5962a9280b835400010a7617,prompt-to-image,11,0.1271280847620047,0.5141703641028391,0.4505612088663048,1.3321790402101221,0
experiment_5962a9280b835400010a7617_20250819172701.csv,5962a9280b835400010a7617,prompt-to-image,12,0.21163995711069852,0.9050759417574192,1.3296613488547582,0.9502705392332347,0
experiment_5962a9280b835400010a7617_20250819172701.csv,5962a9280b835400010a7617,prompt-to-image,13,0.020134228187919462,0.0,0.6931471805599453,,0
experiment_5962a9280b835400010a7617_20250819172701.csv,5962a9280b835400010a7617,prompt-to-image,34,0.21351061964693702,0.8028043565969392,1.0397207708399179,0.6365141682948128,1
experiment_5962a9280b835400010a7617_20250819172701.csv,5962a9280b835400010a7617,prompt-to-image,35,0.12781954887218044,0.0,0.6931471805599454,,1
experiment_5962a9280b835400010a7617_20250819172701.csv,5962a9280b835400010a7617,prompt-to-image,36,0.0,,,,1
experiment_5962a9280b835400010a7617_20250819172701.csv,5962a9280b835400010a7617,prompt-to-image,37,0.1460535963750043,0.3722228248610248,1.0397207708399179,1.0986122886681096,1
experiment_5962a9280b835400010a7617_20250819172701.csv,5962a9280b835400010a7617,prompt-to-image,38,0.08280254777070063,0.0,0.6931471805599453,,1
experiment_5962a9280b835400010a7617_20250819172701.csv,5962a9280b835400010a7617,prompt-to-image,39,0.0,,,,1
experiment_5962a9280b835400010a7617_20250819172701.csv,5962a9280b835400010a7617,prompt-to-image,40,0.274174872328955,0.571417004387151,1.3321790402101223,1.0397207708399179,1
experiment_5962a9280b835400010a7617_20250819172701.csv,5962a9280b835400010a7617,prompt-to-image,41,0.13580616774170448,0.5134246019535502,1.3321790402101223,0.6931471805599452,1
experiment_5962a9280b835400010a7617_20250819172701.csv,5962a9280b835400010a7617,prompt-to-image,42,0.3363517419619681,0.13598293284339527,1.3862943611198908,1.277034259466139,1
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,0,0.6946307381198729,0.47776093759408145,0.8675632284814612,1.0549201679861442,0
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,1,0.13385826771653545,0.0,0.6931471805599454,,0
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,2,0.225853470135352,0.11290322580645161,1.0986122886681096,0.6931471805599453,0
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,3,0.3671025068394349,1.4440408129414795,1.3321790402101223,0.5623351446188083,0
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,4,0.14745354678771608,0.152317880794702,0.6365141682948128,0.6931471805599453,0
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,5,0.3928064090617667,0.15966386554621848,1.0986122886681096,0.6931471805599453,0
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,6,0.1183395770121175,1.1058609249456044,1.0375911080918454,0.6019239717322895,0
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,7,0.19957627203452916,1.1270013710271596,1.5498260458782016,0.8675632284814612,0
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,8,0.09210526315789473,0.0,0.6931471805599453,,0
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,9,0.17535500278718022,0.11278195488721804,1.0986122886681096,0.6931471805599453,0
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,10,0.19105073794024588,0.7129681308134015,1.6094379124341003,1.039720770839918,0
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,11,0.051094890510948905,0.0,0.6931471805599453,,0
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,12,1.574071332644781,1.4726194013056646,0.410116318288409,0.8675632284814612,0
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,20,0.13562416369706823,0.331920816719031,1.2770342594661388,1.3296613488547582,1
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,21,0.18010297533096256,0.630558142560126,1.0549201679861442,1.0397207708399179,1
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,22,0.11029867760907422,0.49228343937813857,1.277034259466139,1.0986122886681096,1
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,23,0.2307755617998288,0.4371456573578407,1.5498260458782014,1.3296613488547582,1
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,24,0.19786096256684493,0.0,0.6931471805599453,,1
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,25,0.1158995980870283,0.5471698113207547,1.0986122886681096,0.6931471805599453,1
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,26,0.22415458999106563,0.712040939316304,1.0549201679861442,0.5623351446188083,1
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,27,0.2585150459058026,0.3414538208975784,1.0549201679861442,0.6931471805599453,1
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,28,0.20321083351323288,0.37438423645320196,0.6365141682948128,0.6931471805599453,1
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,29,0.08032682207264419,0.3331780122420516,0.8675632284814618,1.0549201679861442,1
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,30,0.26322337588215816,1.355277931488296,1.4327570529970877,0.5359610497090693,1
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,31,0.10344827586206896,0.0,0.6931471805599453,,1
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,32,0.10374261411583925,0.19544049931804924,1.332179040210122,1.3862943611198906,1
experiment_5962a9280b835400010a7617_20250819172849.csv,5962a9280b835400010a7617,prompt-to-text,33,0.19672414097477356,0.4765390771720863,1.277034259466139,1.3296613488547582,1
experiment_5962a9280b835400010a7617_20250819173056.csv,5962a9280b835400010a7617,prompt-to-image,0,0.8319486810924371,0.33572765532150045,0.410116318288409,1.5607104090414063,0
experiment_5962a9280b835400010a7617_20250819173056.csv,5962a9280b835400010a7617,prompt-to-image,1,0.4307692307692308,0.0,0.6931471805599453,,0
experiment_5962a9280b835400010a7617_20250819173056.csv,5962a9280b835400010a7617,prompt-to-image,2,0.0,,,,0
experiment_5962a9280b835400010a7617_20250819173056.csv,5962a9280b835400010a7617,prompt-to-image,3,0.1967579750144324,0.6805888979949132,1.2730283365896256,1.2130075659799044,0
experiment_5962a9280b835400010a7617_20250819173056.csv,5962a9280b835400010a7617,prompt-to-image,4,0.10832051206181281,0.3566415644774067,1.3321790402101223,1.0397207708399179,0
experiment_5962a9280b835400010a7617_20250819173056.csv,5962a9280b835400010a7617,prompt-to-image,5,0.15944678166828002,0.8437605910094982,1.0114042647073518,1.3321790402101223,0
experiment_5962a9280b835400010a7617_20250819173056.csv,5962a9280b835400010a7617,prompt-to-image,6,0.18787878787878787,0.0,0.6931471805599453,,0
experiment_5962a9280b835400010a7617_20250819173056.csv,5962a9280b835400010a7617,prompt-to-image,7,0.11784007215126886,0.4634345940204381,1.3321790402101223,1.0397207708399179,0
experiment_5962a9280b835400010a7617_20250819173056.csv,5962a9280b835400010a7617,prompt-to-image,15,0.614309751337414,1.975584992048902,0.7902347553432828,0.6885673693022827,1
experiment_5962a9280b835400010a7617_20250819173056.csv,5962a9280b835400010a7617,prompt-to-image,16,0.2987590042770574,0.6312134662318585,0.9502705392332347,1.0397207708399179,1
experiment_5962a9280b835400010a7617_20250819173056.csv,5962a9280b835400010a7617,prompt-to-image,17,0.29652320603225885,1.3540439138502565,1.4941751382893083,0.4101163182884091,1
experiment_5962a9280b835400010a7617_20250819173056.csv,5962a9280b835400010a7617,prompt-to-image,18,0.1044776119402985,0.0,0.6931471805599453,,1
experiment_5962a9280b835400010a7617_20250819173056.csv,5962a9280b835400010a7617,prompt-to-image,19,0.09302325581395349,0.0,0.6931471805599453,,1
experiment_5962a9280b835400010a7617_20250819173056.csv,5962a9280b835400010a7617,prompt-to-image,20,0.09897484322816169,0.6608996539792388,1.0986122886681096,0.6931471805599452,1
experiment_5962a9280b835400010a7617_20250819173056.csv,5962a9280b835400010a7617,prompt-to-image,21,0.18726068467731855,0.6659718658625716,0.9502705392332347,1.0397207708399179,1
experiment_5962a9280b835400010a7617_20250819173056.csv,5962a9280b835400010a7617,prompt-to-image,22,0.1338939046867926,0.5428683801482258,1.0986122886681096,1.3321790402101223,1
experiment_5962a9280b835400010a7617_20250819173056.csv,5962a9280b835400010a7617,prompt-to-image,23,0.3071238293294152,0.24210526315789474,1.0986122886681098,0.6931471805599453,1
experiment_5962a9280b835400010a7617_20250819173056.csv,5962a9280b835400010a7617,prompt-to-image,24,0.21934275303176767,0.6210731136063217,1.4941751382893083,1.15374194270109,1
experiment_5962a9280b835400010a7617_20250819173056.csv,5962a9280b835400010a7617,prompt-to-image,25,0.30097087378640774,0.0,0.6931471805599453,,1
experiment_5962a9280b835400010a7617_20250819173056.csv,5962a9280b835400010a7617,prompt-to-image,26,0.2295049731469182,0.669032961819997,1.4648163848908133,1.2130075659799042,1
experiment_5accb373436f5500010037ee_20250826220942.csv,5accb373436f5500010037ee,prompt-to-text,1,0.7045454545454546,0.0,0.6931471805599453,,0
experiment_5accb373436f5500010037ee_20250826220942.csv,5accb373436f5500010037ee,prompt-to-text,2,0.11260773987409013,0.17573586875974215,1.0397207708399179,1.0986122886681096,0
experiment_5accb373436f5500010037ee_20250826220942.csv,5accb373436f5500010037ee,prompt-to-text,3,0.22376078353820816,0.1510239100811558,1.0397207708399177,1.0986122886681096,0
experiment_5accb373436f5500010037ee_20250826220942.csv,5accb373436f5500010037ee,prompt-to-text,4,0.2,0.0,0.6931471805599453,,0
experiment_5accb373436f5500010037ee_20250826220942.csv,5accb373436f5500010037ee,prompt-to-text,5,0.41560632070635917,0.6520417488805171,1.329661348854758,0.9502705392332347,0
experiment_5accb373436f5500010037ee_20250826220942.csv,5accb373436f5500010037ee,prompt-to-text,6,0.0,,,,0
experiment_5accb373436f5500010037ee_20250826220942.csv,5accb373436f5500010037ee,prompt-to-text,7,0.2611088031971852,0.3900511357269277,1.0114042647073518,0.9502705392332345,0
experiment_5accb373436f5500010037ee_20250826220942.csv,5accb373436f5500010037ee,prompt-to-text,8,0.16808931887799233,0.470282969807059,1.3862943611198906,0.6365141682948128,0
experiment_5accb373436f5500010037ee_20250826220942.csv,5accb373436f5500010037ee,prompt-to-text,9,0.22741717125330163,0.07017839662047268,1.3862943611198906,0.6365141682948128,0
experiment_5accb373436f5500010037ee_20250826220942.csv,5accb373436f5500010037ee,prompt-to-text,10,0.08969330593338089,0.5097753882408441,1.0397207708399177,1.0986122886681096,0
experiment_5accb373436f5500010037ee_20250826220942.csv,5accb373436f5500010037ee,prompt-to-text,11,0.1332293409324385,0.43503151888549263,1.351783994289646,1.0114042647073518,0
experiment_5accb373436f5500010037ee_20250826220942.csv,5accb373436f5500010037ee,prompt-to-text,12,0.2339003586460315,0.10064252585919826,1.3862943611198908,1.0986122886681098,0
experiment_5accb373436f5500010037ee_20250826220942.csv,5accb373436f5500010037ee,prompt-to-text,13,0.12380092562803066,0.5066699139658465,1.3321790402101223,1.3862943611198906,0
experiment_5accb373436f5500010037ee_20250826220942.csv,5accb373436f5500010037ee,prompt-to-text,14,0.2902838922690888,0.37185929648241206,0.6365141682948128,0.6931471805599453,0
experiment_5accb373436f5500010037ee_20250826220942.csv,5accb373436f5500010037ee,prompt-to-text,15,0.226713906425815,2.033221620187694,1.352209399233828,0.30463609734923797,0
experiment_5accb373436f5500010037ee_20250826220942.csv,5accb373436f5500010037ee,prompt-to-text,21,0.3142306649766186,0.7856431784161299,1.0549201679861442,1.039720770839918,1
experiment_5accb373436f5500010037ee_20250826221152.csv,5accb373436f5500010037ee,prompt-to-text,7,0.2879185331919467,0.3045751633986928,0.6365141682948128,0.6931471805599453,0
experiment_5accb373436f5500010037ee_20250826221152.csv,5accb373436f5500010037ee,prompt-to-text,8,0.2484711563089198,0.7617030642195013,1.4681399390162087,0.639031859650177,0
experiment_5accb373436f5500010037ee_20250826221152.csv,5accb373436f5500010037ee,prompt-to-text,9,0.16024589001816014,0.4433809264960084,1.0397207708399177,0.6365141682948127,0
experiment_5accb373436f5500010037ee_20250826221152.csv,5accb373436f5500010037ee,prompt-to-text,10,0.22333929562655166,1.1290030964963098,1.50213608609538,0.5875009311062073,0
experiment_5accb373436f5500010037ee_20250826221152.csv,5accb373436f5500010037ee,prompt-to-text,11,0.06351793490065552,0.515625,0.6365141682948128,0.6931471805599453,0
experiment_5accb373436f5500010037ee_20250826221152.csv,5accb373436f5500010037ee,prompt-to-text,12,0.1400124107409979,1.2026283330337328,1.2798542258336676,0.6837389058487535,0
experiment_5accb373436f5500010037ee_20250826221152.csv,5accb373436f5500010037ee,prompt-to-text,15,0.18785973153052388,0.09372559700864028,1.0397207708399177,1.0986122886681096,1
experiment_5accb373436f5500010037ee_20250826221152.csv,5accb373436f5500010037ee,prompt-to-text,16,2.999353491284903,2.399886453694262,0.28683598305616054,0.30463609734923797,1
experiment_5accb373436f5500010037ee_20250826221152.csv,5accb373436f5500010037ee,prompt-to-text,17,0.19866891904267822,2.205499627048565,1.5047882836811908,0.3488320958430318,1
