PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD
668a9841d4178ffe1aaaa225,image-to-prompt,1,7,1,Create an image of a lake in a sunny day. The lake has several ducks and it has plenty of trees sorrounding it,"[21,40];[55,68];[80,95]","[0,20];[42,54];[69,79];[96,110]",0,1757013019949,1757013020464,Shift,16, monthly, physical-keyboard
668a9841d4178ffe1aaaa225,image-to-prompt,1,7,1,Create an image of a lake in a sunny day. The lake has several ducks and it has plenty of trees sorrounding it,"[21,40];[55,68];[80,95]","[0,20];[42,54];[69,79];[96,110]",1,1757013020356,1757013020431,C,67, monthly, physical-keyboard
668a9841d4178ffe1aaaa225,image-to-prompt,1,7,1,Create an image of a lake in a sunny day. The lake has several ducks and it has plenty of trees sorrounding it,"[21,40];[55,68];[80,95]","[0,20];[42,54];[69,79];[96,110]",2,1757013020671,1757013020756,r,82, monthly, physical-keyboard
668a9841d4178ffe1aaaa225,image-to-prompt,1,7,1,Create an image of a lake in a sunny day. The lake has several ducks and it has plenty of trees sorrounding it,"[21,40];[55,68];[80,95]","[0,20];[42,54];[69,79];[96,110]",3,1757013020839,1757013020907,e,69, monthly, physical-keyboard
668a9841d4178ffe1aaaa225,image-to-prompt,1,7,1,Create an image of a lake in a sunny day. The lake has several ducks and it has plenty of trees sorrounding it,"[21,40];[55,68];[80,95]","[0,20];[42,54];[69,79];[96,110]",4,1757013021637,1757013021714,a,65, monthly, physical-keyboard
668a9841d4178ffe1aaaa225,image-to-prompt,1,7,1,Create an image of a lake in a sunny day. The lake has several ducks and it has plenty of trees sorrounding it,"[21,40];[55,68];[80,95]","[0,20];[42,54];[69,79];[96,110]",5,1757013021992,1757013022049,t,84, monthly, physical-keyboard
668a9841d4178ffe1aaaa225,image-to-prompt,1,7,1,Create an image of a lake in a sunny day. The lake has several ducks and it has plenty of trees sorrounding it,"[21,40];[55,68];[80,95]","[0,20];[42,54];[69,79];[96,110]",6,1757013022235,1757013022293,e,69, monthly, physical-keyboard
668a9841d4178ffe1aaaa225,image-to-prompt,1,7,1,Create an image of a lake in a sunny day. The lake has several ducks and it has plenty of trees sorrounding it,"[21,40];[55,68];[80,95]","[0,20];[42,54];[69,79];[96,110]",7,1757013022345,1757013022438, ,32, monthly, physical-keyboard
668a9841d4178ffe1aaaa225,image-to-prompt,1,7,1,Create an image of a lake in a sunny day. The lake has several ducks and it has plenty of trees sorrounding it,"[21,40];[55,68];[80,95]","[0,20];[42,54];[69,79];[96,110]",8,1757013022542,1757013022605,a,65, monthly, physical-keyboard
668a9841d4178ffe1aaaa225,image-to-prompt,1,7,1,Create an image of a lake in a sunny day. The lake has several ducks and it has plenty of trees sorrounding it,"[21,40];[55,68];[80,95]","[0,20];[42,54];[69,79];[96,110]",9,1757013022659,1757013022741,n,78, monthly, physical-keyboard
668a9841d4178ffe1aaaa225,image-to-prompt,1,7,1,Create an image of a lake in a sunny day. The lake has several ducks and it has plenty of trees sorrounding it,"[21,40];[55,68];[80,95]","[0,20];[42,54];[69,79];[96,110]",10,1757013022811,1757013022870, ,32, monthly, physical-keyboard
