PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",0,1757002257499,1757002257618,CapsLock,20, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",1,1757002267507,1757002267563,W,87, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",2,1757002267611,1757002267699,CapsLock,20, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",3,1757002267947,1757002268011,r,82, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",4,1757002268331,1757002268403,i,73, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",5,1757002268723,1757002268804,t,84, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",6,1757002268900,1757002268971,e,69, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",7,1757002269083,1757002269155, ,32, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",8,1757002269348,1757002269411,m,77, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",9,1757002269475,1757002269580,e,69, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",10,1757002269659,1757002269723, ,32, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",11,1757002269899,1757002269963,s,83, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",12,1757002270443,1757002270500,Backspace,8, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",13,1757002270627,1757002270716,a,65, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",14,1757002270812,1757002270860, ,32, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",15,1757002271740,1757002271812,s,83, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",16,1757002272036,1757002272092,t,84, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",17,1757002272404,1757002272468,o,79, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",18,1757002272740,1757002272788,r,82, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",19,1757002273076,1757002273140,y,89, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",20,1757002273236,1757002273300, ,32, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",21,1757002276132,1757002276228,a,65, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",22,1757002281205,1757002281293,n,78, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",23,1757002281701,1757002281766,Backspace,8, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",24,1757002282109,1757002282181,b,66, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",25,1757002282421,1757002282493,o,79, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",26,1757002282661,1757002282733,u,85, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",27,1757002282918,1757002282989,t,84, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",28,1757002283094,1757002283157, ,32, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",29,1757002301704,1757002301808,a,65, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",30,1757002302016,1757002302088, ,32, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",31,1757002302545,1757002302632,s,83, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",32,1757002302744,1757002302800,m,77, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",33,1757002302880,1757002302977,a,65, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",34,1757002303088,1757002303152,l,76, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",35,1757002304449,1757002304513,l,76, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",36,1757002305713,1757002305776, ,32, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",37,1757002306689,1757002306753,t,84, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",38,1757002306985,1757002307057,u,85, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",39,1757002307241,1757002307321,r,82, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",40,1757002307505,1757002307569,t,84, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",41,1757002307881,1757002307937,l,76, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",42,1757002308177,1757002308249,e,69, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",43,1757002308409,1757002308473, ,32, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",44,1757002349535,1757002349599, ,32, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",45,1757002349871,1757002349943,s,83, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",46,1757002350351,1757002350407,h,72, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",47,1757002350663,1757002350727,o,79, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",48,1757002351056,1757002351119,r,82, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",49,1757002351207,1757002351272,t,84, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",50,1757002381732,1757002381820,w,87, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",51,1757002381923,1757002381995,a,65, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",52,1757002383212,1757002383300,l,76, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",53,1757002383380,1757002383468,i,73, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",54,1757002383540,1757002383620,k,75, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",55,1757002383996,1757002384076,n,78, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",56,1757002384204,1757002384276,g,71, rarely, physical-keyboard
669d0b18e3a1ae0b5f7571ef,text-to-prompt,1,4,0,Write me a short story about a small turtle walking along the riverbank.,"[31,43];[44,70];[44,71]","[11,22]",57,1757002384372,1757002384436, ,32, rarely, physical-keyboard
