PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD
5da5fdef9a9dc5001484350b,prompt-to-text,0,3,0,Create a poem about the pains of first love,"[9,14];[24,43]","[0,7]",0,1757015023302,1757015023531,Shift,16, daily, physical-keyboard
5da5fdef9a9dc5001484350b,prompt-to-text,0,3,0,Create a poem about the pains of first love,"[9,14];[24,43]","[0,7]",1,1757015023396,1757015023536,C,67, daily, physical-keyboard
5da5fdef9a9dc5001484350b,prompt-to-text,0,3,0,Create a poem about the pains of first love,"[9,14];[24,43]","[0,7]",2,1757015023765,1757015023922,r,82, daily, physical-keyboard
5da5fdef9a9dc5001484350b,prompt-to-text,0,3,0,Create a poem about the pains of first love,"[9,14];[24,43]","[0,7]",3,1757015023924,1757015024044,e,69, daily, physical-keyboard
5da5fdef9a9dc5001484350b,prompt-to-text,0,3,0,Create a poem about the pains of first love,"[9,14];[24,43]","[0,7]",4,1757015024214,1757015024363,a,65, daily, physical-keyboard
5da5fdef9a9dc5001484350b,prompt-to-text,0,3,0,Create a poem about the pains of first love,"[9,14];[24,43]","[0,7]",5,1757015024433,1757015024585,t,84, daily, physical-keyboard
5da5fdef9a9dc5001484350b,prompt-to-text,0,3,0,Create a poem about the pains of first love,"[9,14];[24,43]","[0,7]",6,1757015024651,1757015024778,e,69, daily, physical-keyboard
5da5fdef9a9dc5001484350b,prompt-to-text,0,3,0,Create a poem about the pains of first love,"[9,14];[24,43]","[0,7]",7,1757015024915,1757015025040, ,32, daily, physical-keyboard
5da5fdef9a9dc5001484350b,prompt-to-text,0,3,0,Create a poem about the pains of first love,"[9,14];[24,43]","[0,7]",8,1757015025201,1757015025325,a,65, daily, physical-keyboard
5da5fdef9a9dc5001484350b,prompt-to-text,0,3,0,Create a poem about the pains of first love,"[9,14];[24,43]","[0,7]",9,1757015025429,1757015025561, ,32, daily, physical-keyboard
5da5fdef9a9dc5001484350b,prompt-to-text,0,3,0,Create a poem about the pains of first love,"[9,14];[24,43]","[0,7]",10,1757015025962,1757015026070,p,80, daily, physical-keyboard
