PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD
66d871743a85d2a9902a2712,image-to-prompt,0,5,1,A woman and a man in the office in their chair. They watching their monitor.,"[2,17];[25,32];[41,46];[68,75]","[53,62];[35,41]",0,1757009928746,1757009929300,Shift,16, monthly, physical-keyboard
66d871743a85d2a9902a2712,image-to-prompt,0,5,1,A woman and a man in the office in their chair. They watching their monitor.,"[2,17];[25,32];[41,46];[68,75]","[53,62];[35,41]",1,1757009929253,1757009929874,Shift,16, monthly, physical-keyboard
66d871743a85d2a9902a2712,image-to-prompt,0,5,1,A woman and a man in the office in their chair. They watching their monitor.,"[2,17];[25,32];[41,46];[68,75]","[53,62];[35,41]",2,1757009929284,1757009942539,Shift,16, monthly, physical-keyboard
66d871743a85d2a9902a2712,image-to-prompt,0,5,1,A woman and a man in the office in their chair. They watching their monitor.,"[2,17];[25,32];[41,46];[68,75]","[53,62];[35,41]",3,1757009929594,0,Shift,16, monthly, physical-keyboard
66d871743a85d2a9902a2712,image-to-prompt,0,5,1,A woman and a man in the office in their chair. They watching their monitor.,"[2,17];[25,32];[41,46];[68,75]","[53,62];[35,41]",4,1757009929775,1757009929857,A,65, monthly, physical-keyboard
66d871743a85d2a9902a2712,image-to-prompt,0,5,1,A woman and a man in the office in their chair. They watching their monitor.,"[2,17];[25,32];[41,46];[68,75]","[53,62];[35,41]",5,1757009929963,1757009930059, ,32, monthly, physical-keyboard
66d871743a85d2a9902a2712,image-to-prompt,0,5,1,A woman and a man in the office in their chair. They watching their monitor.,"[2,17];[25,32];[41,46];[68,75]","[53,62];[35,41]",6,1757009930745,1757009930812,w,87, monthly, physical-keyboard
66d871743a85d2a9902a2712,image-to-prompt,0,5,1,A woman and a man in the office in their chair. They watching their monitor.,"[2,17];[25,32];[41,46];[68,75]","[53,62];[35,41]",7,1757009930838,1757009930901,o,79, monthly, physical-keyboard
66d871743a85d2a9902a2712,image-to-prompt,0,5,1,A woman and a man in the office in their chair. They watching their monitor.,"[2,17];[25,32];[41,46];[68,75]","[53,62];[35,41]",8,1757009931001,1757009931066,m,77, monthly, physical-keyboard
66d871743a85d2a9902a2712,image-to-prompt,0,5,1,A woman and a man in the office in their chair. They watching their monitor.,"[2,17];[25,32];[41,46];[68,75]","[53,62];[35,41]",9,1757009931063,1757009931140,a,65, monthly, physical-keyboard
