PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD
6609688e8e4fe9698ab13a66,prompt-to-image,1,1,0,"create a filmgrain style neonoir image of Donald Trump smoking in a dimly lit back alley, wearing a fedora, staring ponderingly out into the night.","[10,38];[42,54];[68,88];[91,106]","[108,146]",0,1756999139173,1756999139265,c,67, daily, physical-keyboard
6609688e8e4fe9698ab13a66,prompt-to-image,1,1,0,"create a filmgrain style neonoir image of Donald Trump smoking in a dimly lit back alley, wearing a fedora, staring ponderingly out into the night.","[10,38];[42,54];[68,88];[91,106]","[108,146]",1,1756999139380,1756999139492,r,82, daily, physical-keyboard
6609688e8e4fe9698ab13a66,prompt-to-image,1,1,0,"create a filmgrain style neonoir image of Donald Trump smoking in a dimly lit back alley, wearing a fedora, staring ponderingly out into the night.","[10,38];[42,54];[68,88];[91,106]","[108,146]",2,1756999139460,1756999139540,e,69, daily, physical-keyboard
6609688e8e4fe9698ab13a66,prompt-to-image,1,1,0,"create a filmgrain style neonoir image of Donald Trump smoking in a dimly lit back alley, wearing a fedora, staring ponderingly out into the night.","[10,38];[42,54];[68,88];[91,106]","[108,146]",3,1756999139668,1756999139748,a,65, daily, physical-keyboard
6609688e8e4fe9698ab13a66,prompt-to-image,1,1,0,"create a filmgrain style neonoir image of Donald Trump smoking in a dimly lit back alley, wearing a fedora, staring ponderingly out into the night.","[10,38];[42,54];[68,88];[91,106]","[108,146]",4,1756999139972,1756999140067,t,84, daily, physical-keyboard
6609688e8e4fe9698ab13a66,prompt-to-image,1,1,0,"create a filmgrain style neonoir image of Donald Trump smoking in a dimly lit back alley, wearing a fedora, staring ponderingly out into the night.","[10,38];[42,54];[68,88];[91,106]","[108,146]",5,1756999140052,1756999140148,e,69, daily, physical-keyboard
6609688e8e4fe9698ab13a66,prompt-to-image,1,1,0,"create a filmgrain style neonoir image of Donald Trump smoking in a dimly lit back alley, wearing a fedora, staring ponderingly out into the night.","[10,38];[42,54];[68,88];[91,106]","[108,146]",6,1756999140149,1756999140228, ,32, daily, physical-keyboard
6609688e8e4fe9698ab13a66,prompt-to-image,1,1,0,"create a filmgrain style neonoir image of Donald Trump smoking in a dimly lit back alley, wearing a fedora, staring ponderingly out into the night.","[10,38];[42,54];[68,88];[91,106]","[108,146]",7,1756999140276,1756999140340,a,65, daily, physical-keyboard
6609688e8e4fe9698ab13a66,prompt-to-image,1,1,0,"create a filmgrain style neonoir image of Donald Trump smoking in a dimly lit back alley, wearing a fedora, staring ponderingly out into the night.","[10,38];[42,54];[68,88];[91,106]","[108,146]",8,1756999140356,1756999140420, ,32, daily, physical-keyboard
6609688e8e4fe9698ab13a66,prompt-to-image,1,1,0,"create a filmgrain style neonoir image of Donald Trump smoking in a dimly lit back alley, wearing a fedora, staring ponderingly out into the night.","[10,38];[42,54];[68,88];[91,106]","[108,146]",9,1756999140516,1756999140612,f,70, daily, physical-keyboard
6609688e8e4fe9698ab13a66,prompt-to-image,1,1,0,"create a filmgrain style neonoir image of Donald Trump smoking in a dimly lit back alley, wearing a fedora, staring ponderingly out into the night.","[10,38];[42,54];[68,88];[91,106]","[108,146]",10,1756999140564,1756999140659,i,73, daily, physical-keyboard
6609688e8e4fe9698ab13a66,prompt-to-image,1,1,0,"create a filmgrain style neonoir image of Donald Trump smoking in a dimly lit back alley, wearing a fedora, staring ponderingly out into the night.","[10,38];[42,54];[68,88];[91,106]","[108,146]",11,1756999140740,1756999140884,l,76, daily, physical-keyboard
6609688e8e4fe9698ab13a66,prompt-to-image,1,1,0,"create a filmgrain style neonoir image of Donald Trump smoking in a dimly lit back alley, wearing a fedora, staring ponderingly out into the night.","[10,38];[42,54];[68,88];[91,106]","[108,146]",12,1756999140820,1756999140932,m,77, daily, physical-keyboard
6609688e8e4fe9698ab13a66,prompt-to-image,1,1,0,"create a filmgrain style neonoir image of Donald Trump smoking in a dimly lit back alley, wearing a fedora, staring ponderingly out into the night.","[10,38];[42,54];[68,88];[91,106]","[108,146]",13,1756999140980,1756999141124,g,71, daily, physical-keyboard
6609688e8e4fe9698ab13a66,prompt-to-image,1,1,0,"create a filmgrain style neonoir image of Donald Trump smoking in a dimly lit back alley, wearing a fedora, staring ponderingly out into the night.","[10,38];[42,54];[68,88];[91,106]","[108,146]",14,1756999141076,1756999141156,r,82, daily, physical-keyboard
6609688e8e4fe9698ab13a66,prompt-to-image,1,1,0,"create a filmgrain style neonoir image of Donald Trump smoking in a dimly lit back alley, wearing a fedora, staring ponderingly out into the night.","[10,38];[42,54];[68,88];[91,106]","[108,146]",15,1756999141282,1756999141396,a,65, daily, physical-keyboard
