PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",10,1757011778444,1757011778548,v,86, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",11,1757011778596,1757011778724,e,69, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",12,1757011778701,1757011778805,r,82, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",13,1757011778820,1757011778933, ,32, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",14,1757011779149,1757011779364,w,87, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",15,1757011779253,1757011779445,i,73, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",16,1757011779285,1757011779445,t,84, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",17,1757011779412,1757011779547,h,72, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",18,1757011779524,1757011779628, ,32, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",19,1757011781381,1757011781468,3,51, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",20,1757011781548,1757011781668, ,32, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",21,1757011781900,1757011782053,d,68, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",22,1757011782054,1757011782172,u,85, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",23,1757011782244,1757011782364,c,67, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",24,1757011782428,1757011782564,k,75, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",25,1757011782580,1757011782740,s,83, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",26,1757011782716,1757011782820, ,32, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",27,1757011782964,1757011783132,s,83, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",28,1757011783292,1757011783421,w,87, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",29,1757011783380,1757011783476,i,73, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",30,1757011783644,1757011783756,m,77, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",31,1757011783820,1757011783972,m,77, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",32,1757011784020,1757011784165,i,73, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",33,1757011784124,1757011784268,n,78, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",34,1757011784196,1757011784316,g,71, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",35,1757011784292,1757011784404, ,32, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",36,1757011784467,1757011784636,o,79, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",37,1757011784580,1757011784732,n,78, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",38,1757011784677,1757011784804, ,32, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",39,1757011785044,1757011785181,i,73, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",40,1757011785181,1757011785268,t,84, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",41,1757011786683,1757011786812,.,190, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",42,1757011786909,1757011786964, ,32, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",43,1757011787076,1757011787172, ,32, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",44,1757011787460,1757011787684,Shift,16, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",45,1757011787980,1757011788140,Shift,16, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",46,1757011788068,1757011788236,A,65, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",47,1757011788275,1757011788411, ,32, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",48,1757011788596,1757011788740,p,80, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",49,1757011788756,1757011788964,i,73, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",50,1757011788892,1757011789077,n,78, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",51,1757011789004,1757011789076,e,69, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",52,1757011789116,1757011789219, ,32, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",53,1757011789380,1757011789484,f,70, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",54,1757011789460,1757011789636,o,79, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",55,1757011789612,1757011789708,r,82, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",56,1757011789988,1757011790068,e,69, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",57,1757011790140,1757011790332,s,83, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",58,1757011790244,1757011790348,t,84, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",59,1757011790364,1757011790452, ,32, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",60,1757011790468,1757011790557,t,84, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",61,1757011790558,1757011790708,o,79, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",62,1757011790636,1757011790740, ,32, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",63,1757011790795,1757011790891,t,84, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",64,1757011790868,1757011790955,h,72, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",65,1757011790956,1757011791035,e,69, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",66,1757011791011,1757011791124, ,32, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",67,1757011791268,1757011791364,r,82, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",68,1757011791365,1757011791507,i,73, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",69,1757011791523,1757011791636,g,71, rarely, physical-keyboard
647869e6f69318bacc341d53,image-to-prompt,1,5,2,A wide winding river with 3 ducks swimming on it.  A pine forest to the right.  A few rocks and tufts of grass at the forefront of the picture.  Tall trees to the left of the picture.  Some sand to the bottom right at the front.  Light reflecting on the water.  Cloudy sky,"[2,20];[28,33];[262,272]","[96,101];[118,127];[53,64]",70,1757011791612,1757011791732,h,72, rarely, physical-keyboard
