PARTICIPANT_ID,EXPERIMENTTYPE,EXPERIMENTATTEMPT,TOTALATTEMPTCOUNT,LATINSQUARETYPE,PROMPT,CONFIDENT,UNCONFIDENT,KEYSTROKE_ID,PRESS_TIME,RELEASE_TIME,LETTER,KEYCODE,FREQUENCY,INPUTMETHOD
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",0,1756262476807,1756262478230,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",1,1756262477312,1756262584903,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",2,1756262477344,1756262586871,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",3,1756262477376,1756262622599,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",4,1756262477407,1756262624791,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",5,1756262477454,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",6,1756262477485,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",7,1756262477516,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",8,1756262477548,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",9,1756262477579,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",10,1756262477610,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",11,1756262477641,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",12,1756262477672,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",13,1756262477703,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",14,1756262477750,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",15,1756262477782,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",16,1756262477813,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",17,1756262477846,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",18,1756262477878,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",19,1756262477909,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",20,1756262477941,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",21,1756262477972,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",22,1756262478003,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",23,1756262478034,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",24,1756262478066,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",25,1756262478112,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",26,1756262478144,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",27,1756262478175,0,Shift,16, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",28,1756262478183,1756262478278,C,67, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",29,1756262478551,1756262478710,r,82, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",30,1756262478727,1756262478838,e,69, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",31,1756262478903,1756262479046,a,65, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",32,1756262479031,1756262479143,t,84, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",33,1756262479144,1756262479270,e,69, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",34,1756262479287,1756262479398, ,32, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",35,1756262479495,1756262479638,a,65, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",36,1756262479623,1756262479718,n,78, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",37,1756262479831,1756262479941, ,32, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",38,1756262479911,1756262480006,i,73, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",39,1756262480103,1756262480214,m,77, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
The horse has to be black and has to origin from Friesland.,"[93,118]","[124,152]",40,1756262480199,1756262480342,a,65, rarely, physical-keyboard
5fa76304caa4374da116923a,prompt-to-image,1,3,7,Create an image of a horse that is walking elegant in a beautiful garden with loads of grass.
